site_id,road,direction,site_name,date,kfz_h_p10,kfz_h_p50,kfz_h_p90,sv_h_pred,v_kfz_pred,interval_width,relative_interval_width,原因
A93_Ro_MQDZ_Kiefersfelden_(S)_Ro,A93,Ro,MQDZ_Kiefersfelden_(S)_Ro,2026-06-08,15603,18316,21079,4253,65.3,5476,0.432036,Historical Traffic Baseline: 74.2%；Holiday Effect: 11.7%；Weather and Temperature: 6.2%；Date and Time Pattern: 5.1%；Road Segment and Detector Attributes: 1.8%；Construction Impact: 1.0%
A93_Ro_MQDZ_Kiefersfelden_(S)_Ro,A93,Ro,MQDZ_Kiefersfelden_(S)_Ro,2026-06-09,14940,17322,19576,5602,64.8,4636,0.411574,Historical Traffic Baseline: 75.2%；Holiday Effect: 11.4%；Date and Time Pattern: 5.9%；Weather and Temperature: 4.9%；Road Segment and Detector Attributes: 1.9%
A93_Ro_MQDZ_Kiefersfelden_(S)_Ro,A93,Ro,MQDZ_Kiefersfelden_(S)_Ro,2026-06-10,15719,17891,20047,5914,63.8,4328,0.382708,Historical Traffic Baseline: 77.0%；Holiday Effect: 11.1%；Date and Time Pattern: 4.9%；Weather and Temperature: 4.5%；Road Segment and Detector Attributes: 1.7%
A93_Ro_MQDZ_Kiefersfelden_(S)_Ro,A93,Ro,MQDZ_Kiefersfelden_(S)_Ro,2026-06-11,16994,19082,21319,5811,63.3,4325,0.349957,Historical Traffic Baseline: 79.1%；Holiday Effect: 8.1%；Weather and Temperature: 6.2%；Date and Time Pattern: 3.0%；Road Segment and Detector Attributes: 2.6%；Construction Impact: 1.0%
A93_Ro_MQDZ_Kiefersfelden_(S)_Ro,A93,Ro,MQDZ_Kiefersfelden_(S)_Ro,2026-06-12,18768,20969,23671,5342,58.9,4903,0.338646,Historical Traffic Baseline: 77.6%；Weather and Temperature: 7.8%；Holiday Effect: 6.5%；Date and Time Pattern: 3.6%；Road Segment and Detector Attributes: 3.5%；Construction Impact: 1.0%
A93_Ro_MQDZ_Kiefersfelden_(S)_Ro,A93,Ro,MQDZ_Kiefersfelden_(S)_Ro,2026-06-13,17630,20808,24779,3055,56.0,7149,0.425896,Historical Traffic Baseline: 73.7%；Holiday Effect: 9.3%；Weather and Temperature: 7.7%；Date and Time Pattern: 5.3%；Road Segment and Detector Attributes: 2.8%；Construction Impact: 1.2%
A93_Ro_MQDZ_Kiefersfelden_(S)_Ro,A93,Ro,MQDZ_Kiefersfelden_(S)_Ro,2026-06-14,18573,22013,25930,811,51.8,7357,0.451207,Historical Traffic Baseline: 76.0%；Weather and Temperature: 10.9%；Holiday Effect: 5.4%；Date and Time Pattern: 4.6%；Road Segment and Detector Attributes: 2.0%；Construction Impact: 1.1%
A93_Ro_MQDZ_Kiefersfelden_(S)_Ro,A93,Ro,MQDZ_Kiefersfelden_(S)_Ro,2026-06-15,16227,18288,20294,4581,64.9,4067,0.319959,Historical Traffic Baseline: 72.1%；Holiday Effect: 12.2%；Weather and Temperature: 7.5%；Date and Time Pattern: 4.5%；Road Segment and Detector Attributes: 2.9%
A93_Ro_MQDZ_Kiefersfelden_(S)_Ro,A93,Ro,MQDZ_Kiefersfelden_(S)_Ro,2026-06-16,15546,17677,19501,5824,63.3,3955,0.342639,Historical Traffic Baseline: 74.5%；Holiday Effect: 11.5%；Weather and Temperature: 5.7%；Date and Time Pattern: 4.5%；Road Segment and Detector Attributes: 3.1%
A93_Ro_MQDZ_Kiefersfelden_(S)_Ro,A93,Ro,MQDZ_Kiefersfelden_(S)_Ro,2026-06-17,16556,18630,20541,6060,63.3,3985,0.3306,Historical Traffic Baseline: 76.2%；Holiday Effect: 9.5%；Weather and Temperature: 5.4%；Road Segment and Detector Attributes: 4.1%；Date and Time Pattern: 3.9%
A93_Ro_MQDZ_Kiefersfelden_(S)_Ro,A93,Ro,MQDZ_Kiefersfelden_(S)_Ro,2026-06-18,17477,19560,21633,5752,62.5,4156,0.318442,Historical Traffic Baseline: 80.0%；Holiday Effect: 7.3%；Weather and Temperature: 6.6%；Date and Time Pattern: 3.1%；Road Segment and Detector Attributes: 2.4%
A93_Ro_MQDZ_Kiefersfelden_(S)_Ro,A93,Ro,MQDZ_Kiefersfelden_(S)_Ro,2026-06-19,19265,21723,24244,5251,57.5,4979,0.311209,Historical Traffic Baseline: 78.5%；Weather and Temperature: 9.5%；Holiday Effect: 5.5%；Road Segment and Detector Attributes: 3.0%；Date and Time Pattern: 2.8%
A93_Ro_MQDZ_Kiefersfelden_(S)_Ro,A93,Ro,MQDZ_Kiefersfelden_(S)_Ro,2026-06-20,18282,21492,25107,2990,55.5,6825,0.378482,Historical Traffic Baseline: 73.3%；Weather and Temperature: 9.3%；Holiday Effect: 9.0%；Date and Time Pattern: 4.7%；Road Segment and Detector Attributes: 3.0%
A93_Ro_MQDZ_Kiefersfelden_(S)_Ro,A93,Ro,MQDZ_Kiefersfelden_(S)_Ro,2026-06-21,19249,22502,26039,757,51.0,6790,0.380711,Historical Traffic Baseline: 75.6%；Weather and Temperature: 11.4%；Holiday Effect: 6.5%；Date and Time Pattern: 4.2%；Road Segment and Detector Attributes: 1.9%
A93_Ro_MQDZ_Kiefersfelden_(S)_Ro,A93,Ro,MQDZ_Kiefersfelden_(S)_Ro,2026-06-22,16600,18678,20647,4625,64.1,4046,0.300297,Historical Traffic Baseline: 72.3%；Holiday Effect: 12.4%；Weather and Temperature: 7.6%；Date and Time Pattern: 4.1%；Road Segment and Detector Attributes: 3.0%
A93_Ro_MQDZ_Kiefersfelden_(S)_Ro,A93,Ro,MQDZ_Kiefersfelden_(S)_Ro,2026-06-23,16209,18118,19910,5898,64.1,3701,0.314789,Historical Traffic Baseline: 74.7%；Holiday Effect: 11.1%；Weather and Temperature: 6.3%；Date and Time Pattern: 4.1%；Road Segment and Detector Attributes: 3.1%
A93_Ro_MQDZ_Kiefersfelden_(S)_Ro,A93,Ro,MQDZ_Kiefersfelden_(S)_Ro,2026-06-24,16777,18881,20778,6031,63.2,4002,0.31902,Historical Traffic Baseline: 77.2%；Holiday Effect: 8.5%；Weather and Temperature: 6.5%；Road Segment and Detector Attributes: 3.5%；Date and Time Pattern: 3.4%
A93_Ro_MQDZ_Kiefersfelden_(S)_Ro,A93,Ro,MQDZ_Kiefersfelden_(S)_Ro,2026-06-25,17776,19881,21953,5745,62.3,4177,0.316673,Historical Traffic Baseline: 80.6%；Weather and Temperature: 7.9%；Holiday Effect: 5.7%；Road Segment and Detector Attributes: 2.6%；Date and Time Pattern: 2.5%
A93_Ro_MQDZ_Kiefersfelden_(S)_Ro,A93,Ro,MQDZ_Kiefersfelden_(S)_Ro,2026-06-26,19430,21762,24053,5205,57.9,4623,0.290185,Historical Traffic Baseline: 77.8%；Weather and Temperature: 9.4%；Holiday Effect: 5.2%；Road Segment and Detector Attributes: 3.6%；Date and Time Pattern: 3.2%
A93_Ro_MQDZ_Kiefersfelden_(S)_Ro,A93,Ro,MQDZ_Kiefersfelden_(S)_Ro,2026-06-27,18765,21859,25242,2905,55.1,6477,0.3455,Historical Traffic Baseline: 72.7%；Weather and Temperature: 10.4%；Holiday Effect: 7.5%；Date and Time Pattern: 4.4%；Road Segment and Detector Attributes: 4.3%
A93_Ro_MQDZ_Kiefersfelden_(S)_Ro,A93,Ro,MQDZ_Kiefersfelden_(S)_Ro,2026-06-28,19252,22485,25864,711,50.6,6611,0.366652,Historical Traffic Baseline: 74.7%；Weather and Temperature: 12.3%；Holiday Effect: 4.8%；Date and Time Pattern: 4.0%；Road Segment and Detector Attributes: 3.6%
A93_Ro_MQDZ_Kiefersfelden_(S)_Ro,A93,Ro,MQDZ_Kiefersfelden_(S)_Ro,2026-06-29,16621,18708,20697,4594,64.4,4075,0.302,Historical Traffic Baseline: 73.0%；Holiday Effect: 10.7%；Weather and Temperature: 8.9%；Date and Time Pattern: 4.0%；Road Segment and Detector Attributes: 2.8%
A93_Ro_MQDZ_Kiefersfelden_(S)_Ro,A93,Ro,MQDZ_Kiefersfelden_(S)_Ro,2026-06-30,16094,18067,19860,5738,63.4,3766,0.32184,Historical Traffic Baseline: 75.1%；Holiday Effect: 10.0%；Weather and Temperature: 7.3%；Date and Time Pattern: 4.4%；Road Segment and Detector Attributes: 2.4%
A93_Ro_MQDZ_Kiefersfelden_(S)_Ro,A93,Ro,MQDZ_Kiefersfelden_(S)_Ro,2026-07-01,17198,19506,21518,5886,62.6,4319,0.325936,Historical Traffic Baseline: 77.2%；Weather and Temperature: 7.2%；Holiday Effect: 7.1%；Road Segment and Detector Attributes: 3.9%；Date and Time Pattern: 3.8%
A93_Ro_MQDZ_Kiefersfelden_(S)_Ro,A93,Ro,MQDZ_Kiefersfelden_(S)_Ro,2026-07-02,18138,20453,22626,5682,61.6,4488,0.31662,Historical Traffic Baseline: 80.9%；Weather and Temperature: 8.7%；Holiday Effect: 4.3%；Road Segment and Detector Attributes: 2.6%；Date and Time Pattern: 2.6%
A93_Ro_MQDZ_Kiefersfelden_(S)_Ro,A93,Ro,MQDZ_Kiefersfelden_(S)_Ro,2026-07-03,19850,22358,24600,5176,57.1,4751,0.280449,Historical Traffic Baseline: 79.3%；Weather and Temperature: 10.1%；Holiday Effect: 3.6%；Road Segment and Detector Attributes: 3.2%；Date and Time Pattern: 2.8%
A93_Ro_MQDZ_Kiefersfelden_(S)_Ro,A93,Ro,MQDZ_Kiefersfelden_(S)_Ro,2026-07-04,19110,22415,25724,2649,54.2,6613,0.339287,Historical Traffic Baseline: 73.5%；Weather and Temperature: 11.4%；Holiday Effect: 6.0%；Date and Time Pattern: 4.6%；Road Segment and Detector Attributes: 3.3%
A93_Ro_MQDZ_Kiefersfelden_(S)_Ro,A93,Ro,MQDZ_Kiefersfelden_(S)_Ro,2026-07-05,19550,22860,26254,659,50.9,6704,0.354235,Historical Traffic Baseline: 74.6%；Weather and Temperature: 12.7%；Road Segment and Detector Attributes: 4.2%；Holiday Effect: 4.0%；Date and Time Pattern: 3.6%
A93_Ro_MQDZ_Kiefersfelden_(S)_Ro,A93,Ro,MQDZ_Kiefersfelden_(S)_Ro,2026-07-06,16970,19318,21422,4679,63.7,4452,0.308524,Historical Traffic Baseline: 73.8%；Holiday Effect: 9.4%；Weather and Temperature: 9.3%；Date and Time Pattern: 3.9%；Road Segment and Detector Attributes: 2.7%
A93_Ro_MQDZ_Kiefersfelden_(S)_Ro,A93,Ro,MQDZ_Kiefersfelden_(S)_Ro,2026-07-07,16452,18657,20505,5866,63.1,4053,0.318367,Historical Traffic Baseline: 75.9%；Holiday Effect: 8.3%；Weather and Temperature: 7.9%；Date and Time Pattern: 4.3%；Road Segment and Detector Attributes: 2.6%
A93_Ro_MQDZ_Kiefersfelden_(S)_Ro,A93,Ro,MQDZ_Kiefersfelden_(S)_Ro,2026-07-08,17227,19699,21762,6040,62.0,4534,0.33233,Historical Traffic Baseline: 77.7%；Weather and Temperature: 7.4%；Holiday Effect: 7.2%；Road Segment and Detector Attributes: 3.6%；Date and Time Pattern: 3.0%
A93_Ro_MQDZ_Kiefersfelden_(S)_Ro,A93,Ro,MQDZ_Kiefersfelden_(S)_Ro,2026-07-09,18697,20954,23052,5899,60.8,4355,0.299151,Historical Traffic Baseline: 79.7%；Weather and Temperature: 8.3%；Road Segment and Detector Attributes: 4.5%；Holiday Effect: 3.6%；Date and Time Pattern: 2.1%；Special Events: 1.1%
A93_Ro_MQDZ_Kiefersfelden_(S)_Ro,A93,Ro,MQDZ_Kiefersfelden_(S)_Ro,2026-07-10,20131,22435,25270,5063,57.0,5139,0.287458,Historical Traffic Baseline: 76.0%；Road Segment and Detector Attributes: 9.0%；Weather and Temperature: 7.8%；Holiday Effect: 4.0%；Date and Time Pattern: 1.7%
A93_Ro_MQDZ_Kiefersfelden_(S)_Ro,A93,Ro,MQDZ_Kiefersfelden_(S)_Ro,2026-07-11,19772,22796,26854,2203,54.1,7082,0.388318,Historical Traffic Baseline: 64.6%；Road Segment and Detector Attributes: 12.1%；Weather and Temperature: 8.3%；Holiday Effect: 6.8%；Date and Time Pattern: 5.7%；Special Events: 1.8%
A93_Ro_MQDZ_Kiefersfelden_(S)_Ro,A93,Ro,MQDZ_Kiefersfelden_(S)_Ro,2026-07-12,20771,23918,27235,765,49.9,6464,0.321099,Historical Traffic Baseline: 71.5%；Weather and Temperature: 12.3%；Road Segment and Detector Attributes: 7.4%；Holiday Effect: 3.5%；Date and Time Pattern: 3.0%；Special Events: 1.6%
A93_Ro_MQDZ_Kiefersfelden_(S)_Ro,A93,Ro,MQDZ_Kiefersfelden_(S)_Ro,2026-07-13,17621,20058,22773,4896,63.5,5152,0.321674,Historical Traffic Baseline: 73.3%；Weather and Temperature: 10.3%；Holiday Effect: 7.4%；Road Segment and Detector Attributes: 3.9%；Date and Time Pattern: 3.5%；Special Events: 1.2%
A93_Ro_MQDZ_Kiefersfelden_(S)_Ro,A93,Ro,MQDZ_Kiefersfelden_(S)_Ro,2026-07-14,17221,19297,21458,5780,62.6,4237,0.302105,Historical Traffic Baseline: 75.3%；Weather and Temperature: 9.2%；Holiday Effect: 6.1%；Date and Time Pattern: 5.1%；Road Segment and Detector Attributes: 2.9%
A93_Ro_MQDZ_Kiefersfelden_(S)_Ro,A93,Ro,MQDZ_Kiefersfelden_(S)_Ro,2026-07-15,18012,20223,22417,5815,61.8,4405,0.297653,Historical Traffic Baseline: 78.9%；Weather and Temperature: 8.5%；Holiday Effect: 4.7%；Date and Time Pattern: 4.2%；Road Segment and Detector Attributes: 2.5%
A93_Ro_MQDZ_Kiefersfelden_(S)_Ro,A93,Ro,MQDZ_Kiefersfelden_(S)_Ro,2026-07-16,19111,21379,23826,5554,59.7,4716,0.294544,Historical Traffic Baseline: 81.2%；Weather and Temperature: 9.7%；Road Segment and Detector Attributes: 3.3%；Date and Time Pattern: 2.5%；Holiday Effect: 1.9%；Special Events: 1.1%
A93_Ro_MQDZ_Kiefersfelden_(S)_Ro,A93,Ro,MQDZ_Kiefersfelden_(S)_Ro,2026-07-17,21359,23907,26709,4905,55.0,5350,0.270455,Historical Traffic Baseline: 77.0%；Weather and Temperature: 9.2%；Road Segment and Detector Attributes: 5.1%；Special Events: 3.2%；Date and Time Pattern: 2.9%；Holiday Effect: 2.2%
A93_Ro_MQDZ_Kiefersfelden_(S)_Ro,A93,Ro,MQDZ_Kiefersfelden_(S)_Ro,2026-07-18,21237,24893,28957,2203,52.5,7720,0.355466,Historical Traffic Baseline: 69.8%；Weather and Temperature: 10.0%；Road Segment and Detector Attributes: 7.9%；Special Events: 4.1%；Holiday Effect: 3.9%；Date and Time Pattern: 3.8%
A93_Ro_MQDZ_Kiefersfelden_(S)_Ro,A93,Ro,MQDZ_Kiefersfelden_(S)_Ro,2026-07-19,21495,24920,28417,727,49.6,6921,0.323246,Historical Traffic Baseline: 70.1%；Weather and Temperature: 11.4%；Road Segment and Detector Attributes: 7.8%；Special Events: 3.6%；Date and Time Pattern: 3.3%；Holiday Effect: 3.0%
A93_Ro_MQDZ_Kiefersfelden_(S)_Ro,A93,Ro,MQDZ_Kiefersfelden_(S)_Ro,2026-07-20,18103,20695,23538,4859,62.5,5436,0.326548,Historical Traffic Baseline: 72.8%；Weather and Temperature: 9.9%；Holiday Effect: 6.6%；Road Segment and Detector Attributes: 3.8%；Date and Time Pattern: 3.5%；Special Events: 3.1%
A93_Ro_MQDZ_Kiefersfelden_(S)_Ro,A93,Ro,MQDZ_Kiefersfelden_(S)_Ro,2026-07-21,17572,19788,22218,5695,62.0,4646,0.319943,Historical Traffic Baseline: 74.1%；Weather and Temperature: 8.5%；Holiday Effect: 5.7%；Date and Time Pattern: 5.5%；Road Segment and Detector Attributes: 3.2%；Special Events: 2.6%
A93_Ro_MQDZ_Kiefersfelden_(S)_Ro,A93,Ro,MQDZ_Kiefersfelden_(S)_Ro,2026-07-22,18455,20845,23383,5772,60.2,4928,0.314993,Historical Traffic Baseline: 77.3%；Weather and Temperature: 7.6%；Holiday Effect: 5.0%；Date and Time Pattern: 4.1%；Special Events: 2.9%；Road Segment and Detector Attributes: 2.9%
A93_Ro_MQDZ_Kiefersfelden_(S)_Ro,A93,Ro,MQDZ_Kiefersfelden_(S)_Ro,2026-07-23,19617,22109,24866,5587,58.9,5250,0.306359,Historical Traffic Baseline: 79.5%；Weather and Temperature: 8.8%；Road Segment and Detector Attributes: 4.2%；Special Events: 3.1%；Date and Time Pattern: 2.2%；Holiday Effect: 1.9%
A93_Ro_MQDZ_Kiefersfelden_(S)_Ro,A93,Ro,MQDZ_Kiefersfelden_(S)_Ro,2026-07-24,21542,24230,27043,4906,55.2,5502,0.271028,Historical Traffic Baseline: 75.8%；Weather and Temperature: 8.8%；Road Segment and Detector Attributes: 6.3%；Special Events: 3.3%；Date and Time Pattern: 3.0%；Holiday Effect: 2.3%
A93_Ro_MQDZ_Kiefersfelden_(S)_Ro,A93,Ro,MQDZ_Kiefersfelden_(S)_Ro,2026-07-25,21455,25231,29385,2184,52.7,7929,0.35593,Historical Traffic Baseline: 67.7%；Road Segment and Detector Attributes: 10.1%；Weather and Temperature: 9.3%；Holiday Effect: 4.3%；Special Events: 4.1%；Date and Time Pattern: 3.8%
A93_Ro_MQDZ_Kiefersfelden_(S)_Ro,A93,Ro,MQDZ_Kiefersfelden_(S)_Ro,2026-07-26,21466,24943,28549,675,49.6,7083,0.330622,Historical Traffic Baseline: 68.5%；Weather and Temperature: 10.2%；Road Segment and Detector Attributes: 9.6%；Holiday Effect: 3.9%；Special Events: 3.8%；Date and Time Pattern: 3.4%
A93_Ro_MQDZ_Kiefersfelden_(S)_Ro,A93,Ro,MQDZ_Kiefersfelden_(S)_Ro,2026-07-27,18098,20692,23549,4751,62.4,5451,0.324591,Historical Traffic Baseline: 72.9%；Weather and Temperature: 9.1%；Holiday Effect: 6.7%；Road Segment and Detector Attributes: 4.5%；Date and Time Pattern: 3.4%；Special Events: 3.1%
A93_Ro_MQDZ_Kiefersfelden_(S)_Ro,A93,Ro,MQDZ_Kiefersfelden_(S)_Ro,2026-07-28,17768,19947,22240,5667,61.8,4472,0.30226,Historical Traffic Baseline: 74.5%；Weather and Temperature: 8.3%；Holiday Effect: 6.0%；Date and Time Pattern: 5.0%；Road Segment and Detector Attributes: 3.3%；Special Events: 2.6%
A93_Ro_MQDZ_Kiefersfelden_(S)_Ro,A93,Ro,MQDZ_Kiefersfelden_(S)_Ro,2026-07-29,18481,21020,23487,5688,59.9,5006,0.314182,Historical Traffic Baseline: 77.5%；Weather and Temperature: 6.9%；Holiday Effect: 4.9%；Road Segment and Detector Attributes: 4.2%；Date and Time Pattern: 3.4%；Special Events: 2.8%
A93_Ro_MQDZ_Kiefersfelden_(S)_Ro,A93,Ro,MQDZ_Kiefersfelden_(S)_Ro,2026-07-30,19836,22393,25217,5477,58.8,5381,0.304178,Historical Traffic Baseline: 79.1%；Weather and Temperature: 8.1%；Road Segment and Detector Attributes: 5.1%；Special Events: 3.4%；Date and Time Pattern: 2.2%；Holiday Effect: 1.9%
A93_Ro_MQDZ_Kiefersfelden_(S)_Ro,A93,Ro,MQDZ_Kiefersfelden_(S)_Ro,2026-07-31,21593,24452,27344,4735,55.0,5751,0.274049,Historical Traffic Baseline: 74.4%；Road Segment and Detector Attributes: 8.7%；Weather and Temperature: 7.6%；Special Events: 3.4%；Date and Time Pattern: 2.9%；Holiday Effect: 2.3%
A93_Ro_MQDZ_Kiefersfelden_(S)_Ro,A93,Ro,MQDZ_Kiefersfelden_(S)_Ro,2026-08-01,21670,25554,29449,2030,52.7,7779,0.354525,Historical Traffic Baseline: 66.0%；Road Segment and Detector Attributes: 11.0%；Weather and Temperature: 8.2%；Date and Time Pattern: 5.4%；Special Events: 4.7%；Holiday Effect: 4.2%
A93_Ro_MQDZ_Kiefersfelden_(S)_Ro,A93,Ro,MQDZ_Kiefersfelden_(S)_Ro,2026-08-02,21192,24150,27452,682,50.4,6259,0.326549,Historical Traffic Baseline: 63.1%；Road Segment and Detector Attributes: 12.4%；Weather and Temperature: 8.6%；Holiday Effect: 6.0%；Date and Time Pattern: 5.4%；Special Events: 4.0%
A93_Ro_MQDZ_Kiefersfelden_(S)_Ro,A93,Ro,MQDZ_Kiefersfelden_(S)_Ro,2026-08-03,18755,21268,23574,4735,60.8,4820,0.281503,Historical Traffic Baseline: 68.7%；Weather and Temperature: 8.9%；Road Segment and Detector Attributes: 7.9%；Date and Time Pattern: 6.4%；Holiday Effect: 5.0%；Special Events: 3.0%
A93_Ro_MQDZ_Kiefersfelden_(S)_Ro,A93,Ro,MQDZ_Kiefersfelden_(S)_Ro,2026-08-04,18137,20395,22714,5259,60.8,4577,0.327377,Historical Traffic Baseline: 72.2%；Date and Time Pattern: 9.4%；Weather and Temperature: 6.5%；Road Segment and Detector Attributes: 5.2%；Holiday Effect: 4.6%；Special Events: 1.9%
A93_Ro_MQDZ_Kiefersfelden_(S)_Ro,A93,Ro,MQDZ_Kiefersfelden_(S)_Ro,2026-08-05,19075,21507,23909,5311,58.7,4833,0.317343,Historical Traffic Baseline: 74.4%；Date and Time Pattern: 7.8%；Weather and Temperature: 6.2%；Road Segment and Detector Attributes: 5.4%；Holiday Effect: 3.8%；Special Events: 2.2%
A93_Ro_MQDZ_Kiefersfelden_(S)_Ro,A93,Ro,MQDZ_Kiefersfelden_(S)_Ro,2026-08-06,20567,22818,25410,5124,58.0,4843,0.297754,Historical Traffic Baseline: 76.5%；Weather and Temperature: 7.1%；Road Segment and Detector Attributes: 5.8%；Date and Time Pattern: 5.1%；Holiday Effect: 2.8%；Special Events: 2.6%
A93_Ro_MQDZ_Kiefersfelden_(S)_Ro,A93,Ro,MQDZ_Kiefersfelden_(S)_Ro,2026-08-07,22321,24917,27905,4563,54.7,5584,0.284265,Historical Traffic Baseline: 75.4%；Road Segment and Detector Attributes: 8.1%；Weather and Temperature: 7.4%；Date and Time Pattern: 3.5%；Special Events: 2.9%；Holiday Effect: 2.2%
A93_Ro_MQDZ_Kiefersfelden_(S)_Ro,A93,Ro,MQDZ_Kiefersfelden_(S)_Ro,2026-08-08,22567,26328,30705,1981,52.1,8137,0.357421,Historical Traffic Baseline: 67.5%；Road Segment and Detector Attributes: 11.3%；Weather and Temperature: 8.4%；Date and Time Pattern: 5.1%；Special Events: 4.1%；Holiday Effect: 3.0%
A93_Ro_MQDZ_Kiefersfelden_(S)_Ro,A93,Ro,MQDZ_Kiefersfelden_(S)_Ro,2026-08-09,21964,25500,28946,676,50.2,6982,0.318695,Historical Traffic Baseline: 68.7%；Road Segment and Detector Attributes: 10.4%；Weather and Temperature: 10.1%；Special Events: 3.8%；Date and Time Pattern: 3.4%；Holiday Effect: 3.1%
A93_Ro_MQDZ_Kiefersfelden_(S)_Ro,A93,Ro,MQDZ_Kiefersfelden_(S)_Ro,2026-08-10,18450,21128,23916,4102,61.3,5466,0.32919,Historical Traffic Baseline: 73.4%；Weather and Temperature: 9.2%；Date and Time Pattern: 6.4%；Road Segment and Detector Attributes: 4.9%；Holiday Effect: 4.2%；Special Events: 1.6%
A93_Ro_MQDZ_Kiefersfelden_(S)_Ro,A93,Ro,MQDZ_Kiefersfelden_(S)_Ro,2026-08-11,18447,20658,22800,4911,61.6,4353,0.290924,Historical Traffic Baseline: 75.0%；Date and Time Pattern: 9.0%；Weather and Temperature: 8.6%；Road Segment and Detector Attributes: 3.1%；Holiday Effect: 2.6%；Special Events: 1.4%
A93_Ro_MQDZ_Kiefersfelden_(S)_Ro,A93,Ro,MQDZ_Kiefersfelden_(S)_Ro,2026-08-12,19218,21732,24151,5017,59.5,4933,0.311127,Historical Traffic Baseline: 78.3%；Weather and Temperature: 8.0%；Date and Time Pattern: 6.5%；Road Segment and Detector Attributes: 2.9%；Holiday Effect: 2.5%；Special Events: 1.5%
A93_Ro_MQDZ_Kiefersfelden_(S)_Ro,A93,Ro,MQDZ_Kiefersfelden_(S)_Ro,2026-08-13,20433,23150,26165,4714,57.6,5732,0.319369,Historical Traffic Baseline: 77.7%；Weather and Temperature: 8.3%；Holiday Effect: 4.3%；Road Segment and Detector Attributes: 4.1%；Date and Time Pattern: 3.7%；Special Events: 1.7%
A93_Ro_MQDZ_Kiefersfelden_(S)_Ro,A93,Ro,MQDZ_Kiefersfelden_(S)_Ro,2026-08-14,21601,24641,28451,4015,54.7,6850,0.341891,Historical Traffic Baseline: 75.2%；Road Segment and Detector Attributes: 8.6%；Weather and Temperature: 8.0%；Date and Time Pattern: 3.5%；Holiday Effect: 2.3%；Special Events: 2.1%
A93_Ro_MQDZ_Kiefersfelden_(S)_Ro,A93,Ro,MQDZ_Kiefersfelden_(S)_Ro,2026-08-15,20783,24989,30422,745,52.6,9639,0.473398,Historical Traffic Baseline: 67.1%；Road Segment and Detector Attributes: 10.9%；Weather and Temperature: 10.7%；Date and Time Pattern: 5.7%；Special Events: 3.2%；Holiday Effect: 2.0%
A93_Ro_MQDZ_Kiefersfelden_(S)_Ro,A93,Ro,MQDZ_Kiefersfelden_(S)_Ro,2026-08-16,23035,27968,33551,307,49.0,10516,0.474827,Historical Traffic Baseline: 66.3%；Weather and Temperature: 9.5%；Holiday Effect: 8.7%；Date and Time Pattern: 8.1%；Road Segment and Detector Attributes: 4.5%；Special Events: 2.2%
A93_Ro_MQDZ_Kiefersfelden_(S)_Ro,A93,Ro,MQDZ_Kiefersfelden_(S)_Ro,2026-08-17,18408,21375,24806,3610,62.7,6398,0.396041,Historical Traffic Baseline: 77.3%；Weather and Temperature: 7.2%；Date and Time Pattern: 5.4%；Road Segment and Detector Attributes: 4.5%；Holiday Effect: 3.6%；Special Events: 1.8%
A93_Ro_MQDZ_Kiefersfelden_(S)_Ro,A93,Ro,MQDZ_Kiefersfelden_(S)_Ro,2026-08-18,18066,20316,22949,4557,63.1,4883,0.33901,Historical Traffic Baseline: 77.9%；Date and Time Pattern: 8.3%；Weather and Temperature: 6.1%；Holiday Effect: 3.4%；Road Segment and Detector Attributes: 2.6%；Special Events: 1.3%
A93_Ro_MQDZ_Kiefersfelden_(S)_Ro,A93,Ro,MQDZ_Kiefersfelden_(S)_Ro,2026-08-19,18892,21184,23687,4640,60.4,4794,0.317025,Historical Traffic Baseline: 80.0%；Date and Time Pattern: 6.3%；Weather and Temperature: 5.8%；Holiday Effect: 3.5%；Road Segment and Detector Attributes: 2.4%；Special Events: 1.7%
A93_Ro_MQDZ_Kiefersfelden_(S)_Ro,A93,Ro,MQDZ_Kiefersfelden_(S)_Ro,2026-08-20,19838,22053,24854,4508,58.8,5016,0.319687,Historical Traffic Baseline: 79.6%；Weather and Temperature: 6.6%；Road Segment and Detector Attributes: 4.7%；Date and Time Pattern: 4.0%；Holiday Effect: 3.0%；Special Events: 1.7%
A93_Ro_MQDZ_Kiefersfelden_(S)_Ro,A93,Ro,MQDZ_Kiefersfelden_(S)_Ro,2026-08-21,21808,24323,27633,4022,55.5,5825,0.311179,Historical Traffic Baseline: 77.8%；Weather and Temperature: 7.9%；Road Segment and Detector Attributes: 5.7%；Date and Time Pattern: 4.0%；Special Events: 2.1%；Holiday Effect: 1.9%
A93_Ro_MQDZ_Kiefersfelden_(S)_Ro,A93,Ro,MQDZ_Kiefersfelden_(S)_Ro,2026-08-22,21532,25619,30462,1792,53.6,8931,0.413296,Historical Traffic Baseline: 70.3%；Road Segment and Detector Attributes: 9.2%；Weather and Temperature: 9.1%；Date and Time Pattern: 5.4%；Special Events: 2.8%；Holiday Effect: 2.6%
A93_Ro_MQDZ_Kiefersfelden_(S)_Ro,A93,Ro,MQDZ_Kiefersfelden_(S)_Ro,2026-08-23,21380,25230,29252,617,51.4,7872,0.382777,Historical Traffic Baseline: 72.2%；Weather and Temperature: 11.1%；Road Segment and Detector Attributes: 7.2%；Date and Time Pattern: 3.6%；Special Events: 2.8%；Holiday Effect: 2.5%
